month,cpi_yoy,reer,retail_sales,ip_yoy,shibor3m,tone_dict,tone_pca,tone_logit,tone_growth,tone_risk,dcpi_yoy,cpi_yoy_ma12,gap_cpi,cpi_yoy_lag1,cpi_yoy_lag2,dcpi_yoy_lag1,dcpi_yoy_lag2,gap_cpi_lag1,gap_cpi_lag2,dreer,dip_yoy,dshibor3m,dcpi_yoy_lag3,dcpi_yoy_lag4,dcpi_yoy_lag5,dcpi_yoy_lag6,dcpi_yoy_lag7,dcpi_yoy_lag8,dcpi_yoy_lag9,dcpi_yoy_lag10,dcpi_yoy_lag11,dcpi_yoy_lag12,dip_yoy_lag1,dip_yoy_lag2,dip_yoy_lag3,dip_yoy_lag4,dip_yoy_lag5,dip_yoy_lag6,dip_yoy_lag7,dip_yoy_lag8,dip_yoy_lag9,dip_yoy_lag10,dip_yoy_lag11,dip_yoy_lag12,dreer_lag1,dreer_lag2,dreer_lag3,dreer_lag4,dreer_lag5,dreer_lag6,dreer_lag7,dreer_lag8,dreer_lag9,dreer_lag10,dreer_lag11,dreer_lag12,dshibor3m_lag1,dshibor3m_lag2,dshibor3m_lag3,dshibor3m_lag4,dshibor3m_lag5,dshibor3m_lag6,dshibor3m_lag7,dshibor3m_lag8,dshibor3m_lag9,dshibor3m_lag10,dshibor3m_lag11,dshibor3m_lag12,tone_logit_lag1
2010-04,2.8,79.35,1151000000000.0,117.8,1.73,0.3326788508494849,0.2558089587769677,-0.5440794236329144,37.97370068646029,81.98440354823389,0.3999999999999999,0.375,2.425,2.4,2.7,-0.3000000000000002,1.2000000000000002,2.3833333333333333,2.9833333333333334,-0.04000000000000625,-0.29999999999999716,-0.17999999999999994,-0.3999999999999999,1.2999999999999998,1.1,0.3,0.3999999999999999,0.6000000000000001,-0.1,-0.3,0.1,-0.3,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,3.1000000000000085,2.1999999999999886,1.6000000000000085,1.5,0.09999999999999432,1.7999999999999972,1.6000000000000085,-1.0,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,-0.1700000000000017,-1.240000000000009,-0.75,-0.6299999999999955,-0.3199999999999932,-1.6000000000000085,-2.7099999999999937,-2.0,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.27,0.030000000000000027,0.08000000000000007,0.020000000000000018,0.48,0.06000000000000005,0.019999999999999796,-0.1499999999999999,1.113753814840328
2010-05,3.1,81.37,1245500000000.0,116.5,2.02,0.450983823171089,-0.4864746402651151,-0.2921476411801534,0.0787848947050113,30.279003137255287,0.3000000000000002,0.75,2.35,2.8,2.4,0.3999999999999999,-0.3000000000000002,2.425,2.3833333333333333,2.0200000000000102,-1.2999999999999972,0.29000000000000004,1.2000000000000002,-0.3999999999999999,1.2999999999999998,1.1,0.3,0.3999999999999999,0.6000000000000001,-0.1,-0.3,0.1,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,3.1000000000000085,2.1999999999999886,1.6000000000000085,1.5,0.09999999999999432,1.7999999999999972,1.6000000000000085,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,-0.1700000000000017,-1.240000000000009,-0.75,-0.6299999999999955,-0.3199999999999932,-1.6000000000000085,-2.7099999999999937,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.27,0.030000000000000027,0.08000000000000007,0.020000000000000018,0.48,0.06000000000000005,0.019999999999999796,-0.5440794236329144
2010-06,2.9,81.77,1233000000000.0,113.7,3.69,0.1050284391387344,0.551385649724354,-0.1664415645863099,10.48814353604604,61.14899050147734,-0.2000000000000001,1.1333333333333333,1.7666666666666666,3.1,2.8,0.3000000000000002,0.3999999999999999,2.35,2.425,0.3999999999999915,-2.799999999999997,1.67,-0.3000000000000002,1.2000000000000002,-0.3999999999999999,1.2999999999999998,1.1,0.3,0.3999999999999999,0.6000000000000001,-0.1,-0.3,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,3.1000000000000085,2.1999999999999886,1.6000000000000085,1.5,0.09999999999999432,1.7999999999999972,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,-0.1700000000000017,-1.240000000000009,-0.75,-0.6299999999999955,-0.3199999999999932,-1.6000000000000085,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.27,0.030000000000000027,0.08000000000000007,0.020000000000000018,0.48,0.06000000000000005,-0.2921476411801534
2010-07,3.3,80.87,1225300000000.0,113.4,2.48,0.5295326307235574,0.2784630337163813,0.6983307541370888,60.894176322635,86.85520780884842,0.3999999999999999,1.5583333333333331,1.7416666666666665,2.9,3.1,-0.2000000000000001,0.3000000000000002,1.7666666666666666,2.35,-0.8999999999999915,-0.29999999999999716,-1.21,0.3999999999999999,-0.3000000000000002,1.2000000000000002,-0.3999999999999999,1.2999999999999998,1.1,0.3,0.3999999999999999,0.6000000000000001,-0.1,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,3.1000000000000085,2.1999999999999886,1.6000000000000085,1.5,0.09999999999999432,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,-0.1700000000000017,-1.240000000000009,-0.75,-0.6299999999999955,-0.3199999999999932,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.27,0.030000000000000027,0.08000000000000007,0.020000000000000018,0.48,-0.1664415645863099
2010-08,3.5,80.04,1257000000000.0,113.9,2.44,0.3160432228954882,0.223540136217513,-0.3326998769885107,18.042582995676625,90.4547229819791,0.2000000000000001,1.95,1.55,3.3,2.9,0.3999999999999999,-0.2000000000000001,1.7416666666666665,1.7666666666666666,-0.8299999999999983,0.5,-0.040000000000000036,0.3000000000000002,0.3999999999999999,-0.3000000000000002,1.2000000000000002,-0.3999999999999999,1.2999999999999998,1.1,0.3,0.3999999999999999,0.6000000000000001,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,3.1000000000000085,2.1999999999999886,1.6000000000000085,1.5,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,-0.1700000000000017,-1.240000000000009,-0.75,-0.6299999999999955,-1.21,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.27,0.030000000000000027,0.08000000000000007,0.020000000000000018,0.6983307541370888
2010-09,3.6,80.02,1353700000000.0,113.3,2.56,0.1689516816009796,0.2968038702469552,-0.380337151699421,62.86207790838972,63.21995020253419,0.1,2.316666666666667,1.2833333333333332,3.5,3.3,0.2000000000000001,0.3999999999999999,1.55,1.7416666666666665,-0.020000000000010232,-0.6000000000000085,0.1200000000000001,-0.2000000000000001,0.3000000000000002,0.3999999999999999,-0.3000000000000002,1.2000000000000002,-0.3999999999999999,1.2999999999999998,1.1,0.3,0.3999999999999999,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,3.1000000000000085,2.1999999999999886,1.6000000000000085,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,-0.1700000000000017,-1.240000000000009,-0.75,-0.040000000000000036,-1.21,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.27,0.030000000000000027,0.08000000000000007,-0.3326998769885107
2010-10,4.4,78.83,1428500000000.0,113.1,2.75,0.1642882228892233,-0.7083288295688743,0.3215542057286836,72.99990174414351,0.2905943158017913,0.8000000000000003,2.725,1.6750000000000005,3.6,3.5,0.1,0.2000000000000001,1.2833333333333332,1.55,-1.1899999999999977,-0.20000000000000284,0.18999999999999995,0.3999999999999999,-0.2000000000000001,0.3000000000000002,0.3999999999999999,-0.3000000000000002,1.2000000000000002,-0.3999999999999999,1.2999999999999998,1.1,0.3,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,3.1000000000000085,2.1999999999999886,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,-0.1700000000000017,-1.240000000000009,0.1200000000000001,-0.040000000000000036,-1.21,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.27,0.030000000000000027,-0.380337151699421
2010-11,5.1,80.37,1391100000000.0,113.3,3.38,0.6666752635407397,-0.0755252974931059,0.4446812128300133,49.18353804969122,74.67248269545428,0.6999999999999993,3.1,2.0,4.4,3.6,0.8000000000000003,0.1,1.6750000000000005,1.2833333333333332,1.5400000000000063,0.20000000000000284,0.6299999999999999,0.2000000000000001,0.3999999999999999,-0.2000000000000001,0.3000000000000002,0.3999999999999999,-0.3000000000000002,1.2000000000000002,-0.3999999999999999,1.2999999999999998,1.1,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,3.1000000000000085,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,-0.1700000000000017,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.27,0.3215542057286836
2010-12,4.6,81.39,1533000000000.0,113.5,4.94,0.3595898548876112,0.5913821266540508,0.412406384884286,48.69123056651087,88.68165967721447,-0.5,3.325,1.275,5.1,4.4,0.6999999999999993,0.8000000000000003,2.0,1.6750000000000005,1.019999999999996,0.20000000000000284,1.5600000000000005,0.1,0.2000000000000001,0.3999999999999999,-0.2000000000000001,0.3000000000000002,0.3999999999999999,-0.3000000000000002,1.2000000000000002,-0.3999999999999999,1.2999999999999998,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,-0.7000000000000028,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.240000000000009,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,-0.21999999999999997,0.4446812128300133
2011-01,4.9,81.67,1524900000000.0,114.9,4.98,0.3583784786197011,0.050327268712327,0.0511401952944214,87.6904217806633,71.26350074845969,0.3000000000000007,3.608333333333333,1.2916666666666674,4.6,5.1,-0.5,0.6999999999999993,1.275,2.0,0.28000000000000114,1.4000000000000057,0.040000000000000036,0.8000000000000003,0.1,0.2000000000000001,0.3999999999999999,-0.2000000000000001,0.3000000000000002,0.3999999999999999,-0.3000000000000002,1.2000000000000002,-0.3999999999999999,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,-5.700000000000003,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.5799999999999983,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,-0.010000000000000009,0.412406384884286
2011-02,4.9,82.1,1376900000000.0,114.9,4.84,0.130958044087298,0.7458950546772867,-0.9340181061865864,60.56500854558507,88.36709438415839,0.0,3.7916666666666665,1.1083333333333338,4.9,4.6,0.3000000000000007,-0.5,1.2916666666666674,1.275,0.4299999999999926,0.0,-0.14000000000000057,0.6999999999999993,0.8000000000000003,0.1,0.2000000000000001,0.3999999999999999,-0.2000000000000001,0.3000000000000002,0.3999999999999999,-0.3000000000000002,1.2000000000000002,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.0,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,2.0,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,0.08999999999999986,0.0511401952944214
2011-03,5.4,80.82,1390400000000.0,114.8,4.02,0.2910624461696651,0.0014854288914611,1.190282055475395,89.31338715293288,82.28695487521352,0.5,4.041666666666667,1.3583333333333334,4.9,4.9,0.0,0.3000000000000007,1.1083333333333338,1.2916666666666674,-1.2800000000000011,-0.10000000000000853,-0.8200000000000003,-0.5,0.6999999999999993,0.8000000000000003,0.1,0.2000000000000001,0.3999999999999999,-0.2000000000000001,0.3000000000000002,0.3999999999999999,-0.3000000000000002,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,5.299999999999997,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-1.1700000000000017,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,1.67,0.29000000000000004,-0.17999999999999994,-0.030000000000000027,-0.9340181061865864
2011-04,5.3,79.9,1364900000000.0,113.4,3.94,-0.561710870584148,0.0936310765945272,0.5449976193358501,75.97339784366271,79.53830106213499,-0.1000000000000005,4.25,1.0499999999999998,5.4,4.9,0.5,0.0,1.3583333333333334,1.1083333333333338,-0.9199999999999875,-1.3999999999999915,-0.07999999999999963,0.3000000000000007,-0.5,0.6999999999999993,0.8000000000000003,0.1,0.2000000000000001,0.3999999999999999,-0.2000000000000001,0.3000000000000002,0.3999999999999999,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.29999999999999716,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.04000000000000625,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,1.67,0.29000000000000004,-0.17999999999999994,1.190282055475395
2011-05,5.5,80.03,1469700000000.0,113.3,4.24,0.0772938066446119,-0.373993501062632,-0.7506943536176269,61.02065867115935,66.20946821464945,0.2000000000000001,4.45,1.0499999999999998,5.3,5.4,-0.1000000000000005,0.5,1.0499999999999998,1.3583333333333334,0.12999999999999545,-0.10000000000000853,0.30000000000000027,0.0,0.3000000000000007,-0.5,0.6999999999999993,0.8000000000000003,0.1,0.2000000000000001,0.3999999999999999,-0.2000000000000001,0.3000000000000002,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,-1.2999999999999972,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,2.0200000000000102,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,1.67,0.29000000000000004,0.5449976193358501
2011-06,6.4,80.29,1456500000000.0,115.1,5.91,-0.1211816699682569,0.4656067323340653,-0.8247113605133852,53.22137228967837,61.573041988505175,0.9000000000000004,4.741666666666667,1.6583333333333332,5.5,5.3,0.2000000000000001,-0.1000000000000005,1.0499999999999998,1.0499999999999998,0.2600000000000051,1.7999999999999972,1.67,0.5,0.0,0.3000000000000007,-0.5,0.6999999999999993,0.8000000000000003,0.1,0.2000000000000001,0.3999999999999999,-0.2000000000000001,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,-2.799999999999997,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,0.3999999999999915,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,1.67,-0.7506943536176269
2011-07,6.5,80.55,1440800000000.0,114.0,5.89,0.1296133372830704,0.0347963196149583,-0.7751415942534038,89.35653169500155,0.0035134448218488,0.0999999999999996,5.008333333333334,1.4916666666666665,6.4,5.5,0.9000000000000004,0.2000000000000001,1.6583333333333332,1.0499999999999998,0.2599999999999909,-1.0999999999999943,-0.020000000000000462,-0.1000000000000005,0.5,0.0,0.3000000000000007,-0.5,0.6999999999999993,0.8000000000000003,0.1,0.2000000000000001,0.3999999999999999,1.7999999999999972,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,-0.29999999999999716,0.2600000000000051,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.8999999999999915,1.67,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-1.21,-0.8247113605133852
2011-08,6.2,81.2,1470500000000.0,113.5,5.19,-0.2090862855137931,-0.2743519882011803,-0.9284681349707828,41.11989419019258,88.48636319534961,-0.2999999999999998,5.233333333333333,0.9666666666666668,6.5,6.4,0.0999999999999996,0.9000000000000004,1.4916666666666665,1.6583333333333332,0.6500000000000057,-0.5,-0.6999999999999993,0.2000000000000001,-0.1000000000000005,0.5,0.0,0.3000000000000007,-0.5,0.6999999999999993,0.8000000000000003,0.1,0.2000000000000001,-1.0999999999999943,1.7999999999999972,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.5,0.2599999999999909,0.2600000000000051,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.8299999999999983,-0.020000000000000462,1.67,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.040000000000000036,-0.7751415942534038
2011-09,6.1,83.8,1586500000000.0,113.8,5.69,-0.0860378604867072,0.4818635442495644,0.1044650875412413,12.492605514199786,91.4925103156187,-0.1000000000000005,5.441666666666667,0.6583333333333323,6.2,6.5,-0.2999999999999998,0.0999999999999996,0.9666666666666668,1.4916666666666665,2.5999999999999943,0.29999999999999716,0.5,0.9000000000000004,0.2000000000000001,-0.1000000000000005,0.5,0.0,0.3000000000000007,-0.5,0.6999999999999993,0.8000000000000003,0.1,-0.5,-1.0999999999999943,1.7999999999999972,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,-0.6000000000000085,0.6500000000000057,0.2599999999999909,0.2600000000000051,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,-0.020000000000010232,-0.6999999999999993,-0.020000000000000462,1.67,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1200000000000001,-0.9284681349707828
2011-10,5.5,84.83,1654600000000.0,113.2,5.67,0.441340293551124,-0.3637699949513869,0.0316272606612177,61.64294973131892,79.80949724897415,-0.5999999999999996,5.533333333333334,-0.0333333333333341,6.1,6.2,-0.1000000000000005,-0.2999999999999998,0.6583333333333323,0.9666666666666668,1.0300000000000011,-0.5999999999999943,-0.020000000000000462,0.0999999999999996,0.9000000000000004,0.2000000000000001,-0.1000000000000005,0.5,0.0,0.3000000000000007,-0.5,0.6999999999999993,0.8000000000000003,0.29999999999999716,-0.5,-1.0999999999999943,1.7999999999999972,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,-0.20000000000000284,2.5999999999999943,0.6500000000000057,0.2599999999999909,0.2600000000000051,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-1.1899999999999977,0.5,-0.6999999999999993,-0.020000000000000462,1.67,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.18999999999999995,0.1044650875412413
2011-11,4.2,85.39,1612900000000.0,112.4,5.73,-0.2895086086558325,0.4983853339175188,0.045385961257493,54.27676047021994,86.19456800460817,-1.2999999999999998,5.458333333333333,-1.2583333333333329,5.5,6.1,-0.5999999999999996,-0.1000000000000005,-0.0333333333333341,0.6583333333333323,0.5600000000000023,-0.7999999999999972,0.0600000000000005,-0.2999999999999998,0.0999999999999996,0.9000000000000004,0.2000000000000001,-0.1000000000000005,0.5,0.0,0.3000000000000007,-0.5,0.6999999999999993,-0.5999999999999943,0.29999999999999716,-0.5,-1.0999999999999943,1.7999999999999972,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.20000000000000284,1.0300000000000011,2.5999999999999943,0.6500000000000057,0.2599999999999909,0.2600000000000051,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,1.5400000000000063,-0.020000000000000462,0.5,-0.6999999999999993,-0.020000000000000462,1.67,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.6299999999999999,0.0316272606612177
2011-12,4.1,86.7,1773970000000.0,112.8,5.57,0.4989098808220748,-0.0172136123338633,0.2728626001202051,63.17093393498217,84.26076584727107,-0.1000000000000005,5.416666666666667,-1.316666666666667,4.2,5.5,-1.2999999999999998,-0.5999999999999996,-1.2583333333333329,-0.0333333333333341,1.3100000000000023,0.3999999999999915,-0.16000000000000014,-0.1000000000000005,-0.2999999999999998,0.0999999999999996,0.9000000000000004,0.2000000000000001,-0.1000000000000005,0.5,0.0,0.3000000000000007,-0.5,-0.7999999999999972,-0.5999999999999943,0.29999999999999716,-0.5,-1.0999999999999943,1.7999999999999972,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,0.20000000000000284,0.5600000000000023,1.0300000000000011,2.5999999999999943,0.6500000000000057,0.2599999999999909,0.2600000000000051,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,1.019999999999996,0.0600000000000005,-0.020000000000000462,0.5,-0.6999999999999993,-0.020000000000000462,1.67,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,1.5600000000000005,0.045385961257493
2012-01,4.5,87.92,1683400000000.0,111.4,6.8,0.0335248797439234,-0.6876123029719076,-0.0697407812617819,93.00777278956338,79.47383349088273,0.4000000000000003,5.383333333333333,-0.8833333333333329,4.1,4.2,-0.1000000000000005,-1.2999999999999998,-1.316666666666667,-1.2583333333333329,1.2199999999999989,-1.3999999999999915,1.2299999999999995,-0.5999999999999996,-0.1000000000000005,-0.2999999999999998,0.0999999999999996,0.9000000000000004,0.2000000000000001,-0.1000000000000005,0.5,0.0,0.3000000000000007,0.3999999999999915,-0.7999999999999972,-0.5999999999999943,0.29999999999999716,-0.5,-1.0999999999999943,1.7999999999999972,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.4000000000000057,1.3100000000000023,0.5600000000000023,1.0300000000000011,2.5999999999999943,0.6500000000000057,0.2599999999999909,0.2600000000000051,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,0.28000000000000114,-0.16000000000000014,0.0600000000000005,-0.020000000000000462,0.5,-0.6999999999999993,-0.020000000000000462,1.67,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,0.040000000000000036,0.2728626001202051
2012-02,3.2,86.73,1683400000000.0,111.4,5.36,-0.355922226557519,0.4844008348571765,0.5627675929485816,41.5597781843496,94.28140921891097,-1.2999999999999998,5.241666666666666,-2.041666666666666,4.5,4.1,0.4000000000000003,-0.1000000000000005,-0.8833333333333329,-1.316666666666667,-1.1899999999999977,0.0,-1.4399999999999995,-1.2999999999999998,-0.5999999999999996,-0.1000000000000005,-0.2999999999999998,0.0999999999999996,0.9000000000000004,0.2000000000000001,-0.1000000000000005,0.5,0.0,-1.3999999999999915,0.3999999999999915,-0.7999999999999972,-0.5999999999999943,0.29999999999999716,-0.5,-1.0999999999999943,1.7999999999999972,-0.10000000000000853,-1.3999999999999915,-0.10000000000000853,0.0,1.2199999999999989,1.3100000000000023,0.5600000000000023,1.0300000000000011,2.5999999999999943,0.6500000000000057,0.2599999999999909,0.2600000000000051,0.12999999999999545,-0.9199999999999875,-1.2800000000000011,0.4299999999999926,1.2299999999999995,-0.16000000000000014,0.0600000000000005,-0.020000000000000462,0.5,-0.6999999999999993,-0.020000000000000462,1.67,0.30000000000000027,-0.07999999999999963,-0.8200000000000003,-0.14000000000000057,-0.0697407812617819
